_id,_path,_createTime,_updateTime,term,definition
igTyC5IqhSW9YEkk8L0m,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/igTyC5IqhSW9YEkk8L0m,2025-08-31T21:38:30.510576Z,2025-08-31T21:38:30.510576Z,NCS,National Communications System.
ii9bfulsoGWOFnZRVyzJ,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/ii9bfulsoGWOFnZRVyzJ,2025-08-31T21:39:11.131511Z,2025-08-31T21:39:11.131511Z,OALT,Abbreviation for: Operational Acceptable Level of Traffic.
ikPgBSBr6sYUYOBcQHdx,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/ikPgBSBr6sYUYOBcQHdx,2025-08-31T23:39:15.055132Z,2025-08-31T23:39:15.055132Z,VOI,Abbreviation for: Vendor Owned Inventory.
ikWHlVx3npaqwgDcEoo6,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/ikWHlVx3npaqwgDcEoo6,2025-08-31T21:28:39.220722Z,2025-08-31T21:28:39.220722Z,Environmental Bottom Line,The element of the triple bottom line that assesses an organisation’s performance in terms of how it affects the natural environment.
ikZGio4r3nM5EDRzw25C,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/ikZGio4r3nM5EDRzw25C,2025-08-31T21:42:15.500535Z,2025-08-31T21:42:15.500535Z,PSA,"Abbreviation for: Planning and Service Area, Public Service Announcement, Public Service Act, and Public Service Association."
ikZwhHtf0wvxWeSmQcsM,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/ikZwhHtf0wvxWeSmQcsM,2025-08-31T22:40:46.296002Z,2025-08-31T22:40:46.296002Z,REQUEST FOR PROPOSAL,A document used to detail proposed goods or services requirements and invites responses and bids from prospective suppliers.
ilZm3Eb6LdUIzwebX1Hk,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/ilZm3Eb6LdUIzwebX1Hk,2025-08-31T21:28:27.889190Z,2025-08-31T21:28:27.889190Z,Embargo,Order to restrict the hauling of freight. A government’s total ban on trade with a specific country.
imdhcJbDrdpa7iQsr0I7,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/imdhcJbDrdpa7iQsr0I7,2025-08-31T21:38:17.688227Z,2025-08-31T21:38:17.688227Z,MOST DESIRABLE OUTCOME (MDO),Best possible outcome from a negotiation
invnLucyFdcOVHXX2rQB,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/invnLucyFdcOVHXX2rQB,2025-08-31T21:30:23.522529Z,2025-08-31T21:30:23.522529Z,Forepeak,The part of the hold of a ship within the angle of the bow.
inzrPAWNpT0gqirrVK4Q,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/inzrPAWNpT0gqirrVK4Q,2025-08-31T21:20:37.711986Z,2025-08-31T21:20:37.711986Z,Cartonisation,"The process of putting small box shipments into a larger carton, also called over packing or strapping cases together."
ioQCSKNP0njrSdwTyeuW,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/ioQCSKNP0njrSdwTyeuW,2025-08-31T21:40:09.630243Z,2025-08-31T21:40:09.630243Z,ORDERING,"Refers to the placing of purchase orders at a supplier against previously arranged conditions or when orders are placed directly at the supplier, without questioning the supplier’s conditions."
ioSEACJHougvSVslBttY,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/ioSEACJHougvSVslBttY,2025-08-31T21:15:33.709891Z,2025-08-31T21:15:33.709891Z,Agency,"A legal entity denoting the legal relationship that exists between two parties, in which one is authorised to perform or transact specified business activities for the other."
ioocp80gV7qFhQBC5RZh,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/ioocp80gV7qFhQBC5RZh,2025-08-31T21:39:02.384167Z,2025-08-31T21:39:02.384167Z,NTAP,Abbreviation for: Notices To Airmen Publication.
ip8h9iX7lPI3lvXDUv5t,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/ip8h9iX7lPI3lvXDUv5t,2025-08-31T21:22:09.729024Z,2025-08-31T21:22:09.729024Z,Computer-Aided Design (CAD),"The use of software and computer hardware in developing engineering drawings and designs and accessing stored product and engineering data and history. CAD systems allow for multiple iterations, views and comparisons of proposed designs."
iqjYO0l9KYYeNeglKmYe,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/iqjYO0l9KYYeNeglKmYe,2025-08-31T21:28:36.035022Z,2025-08-31T21:28:36.035022Z,ENE,Abbreviation for: Estimate of National Expenditure.
isKFllsQXHBR5tNiZhMn,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/isKFllsQXHBR5tNiZhMn,2025-08-31T21:41:24.876220Z,2025-08-31T21:41:24.876220Z,PP&E,"Abbreviation for: Property, Plant & Equipment."
isni11S9fpTReBTluLSx,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/isni11S9fpTReBTluLSx,2025-08-31T21:19:29.101632Z,2025-08-31T21:19:29.101632Z,Breach of Warranty,If the material or product fails to meet the quality or other specification warranted by the supplier breach of warranty is said to have occurred
itEYRuAKmi0hyqHA6FrV,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/itEYRuAKmi0hyqHA6FrV,2025-08-31T23:38:57.722138Z,2025-08-31T23:38:57.722138Z,Variable Data,"Measurement information. Control charts based on variable data include average (X-bar) chart, range (R) chart, and sample standard deviation(s) chart."
ivKRwDdGwr3KUD3eQvci,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/ivKRwDdGwr3KUD3eQvci,2025-08-31T21:28:37.884984Z,2025-08-31T21:28:37.884984Z,Enterprise Project Management (EPM),Software that integrates all the common activities in project management.
ivViHEUDYB5P5cUOYP3u,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/ivViHEUDYB5P5cUOYP3u,2025-08-31T21:27:26.362668Z,2025-08-31T21:27:26.362668Z,Driving Time Regulations,Rules administered by the U.S. Department of Transportation that limit the maximum time a driver may drive in interstate commerce; both daily and weekly maximums are prescribed.
ixXAWoRMW9JQJgakakqq,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/ixXAWoRMW9JQJgakakqq,2025-08-31T21:25:05.331264Z,2025-08-31T21:25:05.331264Z,Department of Energy (DOE),"Cabinet level department in the United States Government, charged with developing energy and safety policies and guidelines regarding the handling of nuclear material within the United States."
ixYnlleyQbJbWX0YC7XV,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/ixYnlleyQbJbWX0YC7XV,2025-08-31T21:24:20.947276Z,2025-08-31T21:24:20.947276Z,CREDIT,"In monetary theory, the use of someone else’s assets in exchange for a promise to pay (usually with interest) at a later date. The major examples are shortterm loans from a bank, credit extended by a supplier, and commercial paper. In balance of payment accounting, an item such as exports that earns a country foreign currency."
iyoH6Bea6NUZdWsJUUre,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/iyoH6Bea6NUZdWsJUUre,2025-08-31T21:23:24.925992Z,2025-08-31T21:23:24.925992Z,Critical Success Factor (CSF),"Those activities and/or processes that must be completed and/or controlled to enable a company to reach its goals. Necessary conditions for success that can be measured quantitatively for effectiveness, economy, and efficiency; those few areas where satisfactory performance is essential in order for a business to succeed; characteristics, conditions, or variables that have a direct influence on a customer’s satisfaction with a specific business process; the set of things that must be done right if a vision is to be achieved"
iyoqUHKsAEQrOd9legWc,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/iyoqUHKsAEQrOd9legWc,2025-08-31T21:39:47.808314Z,2025-08-31T21:39:47.808314Z,Order Quantity,Synonym: Lot size.
izP9gD0C187zY8ZiREKm,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/izP9gD0C187zY8ZiREKm,2025-08-31T21:32:19.042809Z,2025-08-31T21:32:19.042809Z,"Hawsepipe, Hawsehole or Hawse",The shaft or hole in the side of a vessel’s bow through which the anchor chain passes.
izyhhfiJPzuVulmJuBU9,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/izyhhfiJPzuVulmJuBU9,2025-08-31T21:29:01.528970Z,2025-08-31T21:29:01.528970Z,Export License,A government document which permits the “Licensee” to engage in the export of designated goods to certain destinations.
j0mNsyKJwgcKohs1Rm8p,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/j0mNsyKJwgcKohs1Rm8p,2025-08-31T21:35:39.467Z,2025-08-31T21:35:39.467Z,Lee-oh or Hard-a-lee,The command given to come about (tack through the wind) on a sailing boat.
j1ADIgLQjK1ckG7BuJOY,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/j1ADIgLQjK1ckG7BuJOY,2025-08-31T21:41:40.711371Z,2025-08-31T21:41:40.711371Z,Private-Label,"Products designed, produced, and controlled by a store, carrying the store’s name or a brand owned by the store. Also known as a store brand or dealer brand."
j1UceYyPQg7rxD2MoIB3,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/j1UceYyPQg7rxD2MoIB3,2025-08-31T23:38:20.018905Z,2025-08-31T23:38:20.018905Z,TRADE DISCOUNT,"A discount or reduction from a list price based on the position of the purchaser in the distribution channel, for example as a distributor, retailer, or original equipment manufacturer. Trade-In Value: The value obtained when trading one piece of equipment for another."
j1gh0fa6n5omzm49BAHw,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/j1gh0fa6n5omzm49BAHw,2025-08-31T21:20:46.175529Z,2025-08-31T21:20:46.175529Z,CAU,Abbreviation for: Crypto Ancillary Unit.
j1npnIAvnYw2ghNXiVSe,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/j1npnIAvnYw2ghNXiVSe,2025-08-31T21:33:21.228350Z,2025-08-31T21:33:21.228350Z,In Gate,The transaction or interchange that occurs at the time a container is received by a rail terminal or water port from another carrier.
j2HcJQteWSGz2I6EwWeW,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/j2HcJQteWSGz2I6EwWeW,2025-08-31T23:38:21.391592Z,2025-08-31T23:38:21.391592Z,TRANSACTION,"In computer science, a group of logical operations that must all succeed or fail as a group. Systems dedicated to supporting such operations are known a transaction processing systems. Examples would include bill payment, credit card processing."
j36wipwFI5cyfjuhVXOu,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/j36wipwFI5cyfjuhVXOu,2025-08-31T21:29:13.565968Z,2025-08-31T21:29:13.565968Z,Facilitating Products,Products that are produced by an operation to support its services.
j3qYaNYYTB3T8V6DuuBl,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/j3qYaNYYTB3T8V6DuuBl,2025-08-31T21:34:17.410832Z,2025-08-31T21:34:17.410832Z,Inventory Shrinkage,"Losses of inventory resulting from scrap, deterioration, pilferage, etc."
j4SWWkx2sf3ynGdbYv4b,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/j4SWWkx2sf3ynGdbYv4b,2025-08-31T21:20:00.779394Z,2025-08-31T21:20:00.779394Z,By and Large,"By means into the wind, while large means with the wind. “By and large” is used to indicate all possible situations. I.e. “the ship handles well both by and large.”"
j5yWpNvEw5wx3R6qjShi,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/j5yWpNvEw5wx3R6qjShi,2025-08-31T23:38:44.768781Z,2025-08-31T23:38:44.768781Z,UNCTAD,Abbreviation for: United Nations Conference on Trade and Development.
j6AJSWADZrGOi7tHCqYk,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/j6AJSWADZrGOi7tHCqYk,2025-08-31T21:39:35.945619Z,2025-08-31T21:39:35.945619Z,Operation,"A production step or activity with a defined start and stop time that may be composed of individual tasks, but is not broken down into smaller increments in rate and capacity calculations. Unlike designating material used on a bill of material, a product routing has flexibility in grouping or splitting individual operations based on the commonality of the resources and rates involved."
j6RGSGeQ73z3fKEmCmLH,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/j6RGSGeQ73z3fKEmCmLH,2025-08-31T23:51:30.377966Z,2025-08-31T23:51:30.377966Z,Zero Defects,"A quality philosophy based on the idea that a level of perfect quality, as in zero defects, is achievable and should be a company-wide goal. It emphasises the examination of all factors that lead to quality problems versus a system that builds in an average or acceptable quality level."
j6o8tcjhxjy5HQyHTAJ0,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/j6o8tcjhxjy5HQyHTAJ0,2025-08-31T21:33:55.374129Z,2025-08-31T21:33:55.374129Z,Interactive Voice Response (IVR),"A combination of hardware and software that allows a person to ask questions and provide answers by pressing keys on their touch-tone phone. IVR systems are used to automate data entry, eliminating the need for 24-hour staffing of very routine jobs."
j70Zios5enrMIrkZlMXe,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/j70Zios5enrMIrkZlMXe,2025-08-31T23:37:44.903677Z,2025-08-31T23:37:44.903677Z,Transshipment,The transfer of cargo from one conveyance to another.
j73bPrsB5qu59gvS6PMV,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/j73bPrsB5qu59gvS6PMV,2025-08-31T21:41:27.375397Z,2025-08-31T21:41:27.375397Z,Pre-Authorized RMA Form,Order shipping documentation that includes returns information and a ship label with authorization for return. Used in instances when a product can be returned without contacting a customer for authorization.
j7emOY1k2YKGnPmyNFGn,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/j7emOY1k2YKGnPmyNFGn,2025-08-31T23:01:03.049084Z,2025-08-31T23:01:03.049084Z,TMCC,Abbreviation for: Traffic Management Computer Complex.
j8PXdzfAklCu4CsxT8Iq,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/j8PXdzfAklCu4CsxT8Iq,2025-08-31T21:17:19.735972Z,2025-08-31T21:17:19.735972Z,Assignment Problem,A specialised form of an optimisation model that attempts to assign limited capacity to various demand points in a way that minimises costs.
j8zDEq6jWaqozMow2aT1,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/j8zDEq6jWaqozMow2aT1,2025-08-31T21:35:29.012869Z,2025-08-31T21:35:29.012869Z,Lazaret/ Lazarette/ Lazaretto,"1. A small stowage locker at the aft end of a boat. 2. A ship or building used for quarantine of sick patients. 3. An area on some merchant ships where provisions are stored. 4. In modern shipbuilding and on powerboats of all sizes, the location of the steering gear equipment for the vessel."
jAuGdfzy39j1NUKMEBo7,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/jAuGdfzy39j1NUKMEBo7,2025-08-31T21:14:43.856618Z,2025-08-31T21:14:43.856618Z,Absentee Pennant,"Special pennant flown to indicate the absence of a commanding officer, admiral, chief of staff, or officer whose flag is flying (division, squadron, or flotilla commander). "
jBgwfZlhFKJJYxnkzfs4,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/jBgwfZlhFKJJYxnkzfs4,2025-08-31T22:42:10.691949Z,2025-08-31T22:42:10.691949Z,Skiff,"A small boat, traditionally a coastal or river craft, for leisure or fishing, with a single person or small crew. Sailing skiffs have developed into high performance competitive classes."
jCSHQxKrT96sgXwhP12h,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/jCSHQxKrT96sgXwhP12h,2025-08-31T21:39:53.280475Z,2025-08-31T21:39:53.280475Z,OSA,Abbreviation for: Ocean Shipping Advice.
jD7mamoNm2nHhsq2Y3rV,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/jD7mamoNm2nHhsq2Y3rV,2025-08-31T21:31:51.717266Z,2025-08-31T21:31:51.717266Z,Gross Combination Weight (GCW),"Total weight of a loaded combination vehicle, such as a tractor-semi trailer or truck and full trailer(s)."
jD9A9KtCVxPfONH44MIB,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/jD9A9KtCVxPfONH44MIB,2025-08-31T21:25:00.651901Z,2025-08-31T21:25:00.651901Z,Demand Shaping,"Using programs, including price, new product launch, trade and sales incentives, promotions, and marketing programs, to increase what customers want to buy."
jDNCML2nlOCHn7tK4ub7,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/jDNCML2nlOCHn7tK4ub7,2025-08-31T21:16:54.981976Z,2025-08-31T21:16:54.981976Z,AON,Abbreviation for Activity-on-Node Network.
jDTldzf0EgL0Dxn9wKDC,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/jDTldzf0EgL0Dxn9wKDC,2025-08-31T21:36:45.325925Z,2025-08-31T21:36:45.325925Z,MADE,Abbreviation for: Manufacturing Automation and Design Exploration.
jDjgV0HupbSNQyYNrT64,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/jDjgV0HupbSNQyYNrT64,2025-08-31T23:37:44.602664Z,2025-08-31T23:37:44.602664Z,Transship,To transfer goods from one transportation line to another or from one ship to another.
jEjhu0jbSjnmzTgB3vDc,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/jEjhu0jbSjnmzTgB3vDc,2025-08-31T22:40:28.626979Z,2025-08-31T22:40:28.626979Z,Routine,A term used to describe those items where you don’t have much influence in the market and that are not business critical
jGOWjQdNaFjLhkWPSxNv,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/jGOWjQdNaFjLhkWPSxNv,2025-08-31T21:22:11.555499Z,2025-08-31T21:22:11.555499Z,Computer-Based Training (CBT),"Software programs that provide self-paced student instruction, tests, and learning feedback with no, or only periodic, involvement by an instructor."
jGkYc4C9HmIdj8lmW7F7,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/jGkYc4C9HmIdj8lmW7F7,2025-08-31T21:31:59.978082Z,2025-08-31T21:31:59.978082Z,GT,Abbreviation for: Group Technology.
jHfrK8Swsl7L5lgDPn8M,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/jHfrK8Swsl7L5lgDPn8M,2025-08-31T21:16:00.451276Z,2025-08-31T21:16:00.451276Z,All-Time Stock,"The stock resulting from the assessment of an all-time requirement and delivery of an all-time order. If necessary, controls can be set for such stock to avoid consumption of items for reasons over and above those for which usage was predicted."
jIsOgilurWLa5IwUs6Lg,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/jIsOgilurWLa5IwUs6Lg,2025-08-31T22:40:15.224977Z,2025-08-31T22:40:15.224977Z,RIN,Abbreviation for Regulation Identification Number. Identification number given to each federal action listed in the Unified Agenda of Federal Regulations.
jJAlJjk9hAKzBcOtAd5F,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/jJAlJjk9hAKzBcOtAd5F,2025-08-31T21:22:51.733280Z,2025-08-31T21:22:51.733280Z,Controlled Atmosphere,"Sophisticated, computer-controlled systems that manage the mixtures of gases within a container throughout an intermodal journey reducing decay."
jJLTb4I2HumlLmM9oKOd,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/jJLTb4I2HumlLmM9oKOd,2025-08-31T21:39:25.665366Z,2025-08-31T21:39:25.665366Z,On Demand,Pertaining to work performed when demand is present.
jJNYHucMk8BotxwYn6pw,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/jJNYHucMk8BotxwYn6pw,2025-08-31T21:17:32.526510Z,2025-08-31T21:17:32.526510Z,Attribute Analysis,A deep data-gathering approach to examine the individual attribute or features of a product (or service) and to identify measures that allow direct comparison of attributes and entire products (or services) on to another. The purpose of attribute analyses is to identify opportunities for improvement by direct comparison.
jJR3LK7WxptkrlchyUDk,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/jJR3LK7WxptkrlchyUDk,2025-08-31T21:39:47.319267Z,2025-08-31T21:39:47.319267Z,Order Profile,"Data describing the characteristics of inbound, outbound, or internal orders (outbound is most common). Examples of characteristics incorporated into an order profile could include: line items per order, pieces per order, weight per order, cube per order, time of day, destination, shipment method, order type, etc. Characteristics are often broken into logical groups such as breaking line items per order into groups of items."
jJv3EKPvbtGOmbKUqC4G,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/jJv3EKPvbtGOmbKUqC4G,2025-08-31T21:32:47.486053Z,2025-08-31T21:32:47.486053Z,HR,Abbreviation for: Human Resources.
jKPPEmm49Y1bqBfQ7w7q,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/jKPPEmm49Y1bqBfQ7w7q,2025-08-31T21:19:07.893480Z,2025-08-31T21:19:07.893480Z,Boatswain’s Pipe,See: Boatswain’s Call.
jKSvvyJTwmyPJ4OqChvz,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/jKSvvyJTwmyPJ4OqChvz,2025-08-31T23:39:46.757342Z,2025-08-31T23:39:46.757342Z,Weigh Anchor,To heave up (an anchor) preparatory to sailing.
jNDhTGzkNyHi3dtPpfuU,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/jNDhTGzkNyHi3dtPpfuU,2025-08-31T22:41:35.045893Z,2025-08-31T22:41:35.045893Z,Service Level,"The extent to which a supplying resource satisfies customer requirements, often expressed in terms of error rate, resource availability, or accuracy in meeting requested dates."
jO4Ea4PAPF7IWdlhZFaH,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/jO4Ea4PAPF7IWdlhZFaH,2025-08-31T21:35:32.152623Z,2025-08-31T21:35:32.152623Z,LDIN,Abbreviation for: Lead-in Lights.
jO561LY0zePyKlOjwgdJ,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/jO561LY0zePyKlOjwgdJ,2025-08-31T23:39:53.674957Z,2025-08-31T23:39:53.674957Z,Whiff,"A chiefly British term for a narrow clinker-built skiff having outriggers, for one oarsman."
jO7s1wpxgLx4qmj4OUOQ,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/jO7s1wpxgLx4qmj4OUOQ,2025-08-31T22:41:12.534179Z,2025-08-31T22:41:12.534179Z,SCL,Abbreviation for: Supply Chain and Logistics Association of Canada.
jOFm1Tv4skjih1bGB9S2,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/jOFm1Tv4skjih1bGB9S2,2025-08-31T21:22:07.906538Z,2025-08-31T21:22:07.906538Z,Compliance Program,"A method by which two or more EDI trading partners periodically report conformity to agreed upon standards of control, and audit. Management produces statements of compliance, which briefly note any exceptions, as well as corrective action planned or taken, in accordance with operating rules. Auditors produce an independent and objective statement of opinion on management statements."
jOgzHI7EiNbdwiOVZ4se,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/jOgzHI7EiNbdwiOVZ4se,2025-08-31T22:59:13.988052Z,2025-08-31T22:59:13.988052Z,Statute of Limitation,A law limiting the time in which claims or suits may be instituted.
jPN74DumNU4VQssODESb,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/jPN74DumNU4VQssODESb,2025-08-31T21:35:40.143534Z,2025-08-31T21:35:40.143534Z,Leg,"A leg has an origin, destination, and carrier and is composed of all consecutive segments of a route booked through the same carrier. Also called “Bookable Leg.”"
jPSOYXsuEbLwFv9uRQPL,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/jPSOYXsuEbLwFv9uRQPL,2025-08-31T21:26:01.282891Z,2025-08-31T21:26:01.282891Z,DIP,Abbreviation for: Drop and Insert Point.
jQ0I6H3SMvWY1FWDZQB8,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/jQ0I6H3SMvWY1FWDZQB8,2025-08-31T21:38:36.708516Z,2025-08-31T21:38:36.708516Z,Net Assets,Total assets less total liabilities.
jQIMVndTUPPn3lGK524w,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/jQIMVndTUPPn3lGK524w,2025-08-31T21:18:53.562512Z,2025-08-31T21:18:53.562512Z,BIMCO,"Abbreviation for: Baltic and International Maritime Council, the world’s largest private shipping organization."
jQNRKxvlw5F56GYnC9PD,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/jQNRKxvlw5F56GYnC9PD,2025-08-31T22:41:20.777432Z,2025-08-31T22:41:20.777432Z,SDLC,Abbreviation for: Systems Development Life Cycle.
jSJdleBpuLrDch3cPWyK,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/jSJdleBpuLrDch3cPWyK,2025-08-31T21:18:39.451288Z,2025-08-31T21:18:39.451288Z,Benchmarking,"Learning approach originally consisting of observing and analyzing the management of certain processes in a company, operating in a different business, but with comparable challenges. By extension, benchmarking now designates the approach of comparing a company’s performance for a given process (the logistics process, for example) to that of the leader in their sector."
jSwish1h1EyKetgSsbXo,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/jSwish1h1EyKetgSsbXo,2025-08-31T21:38:58.754652Z,2025-08-31T21:38:58.754652Z,NRC,National Research Council (Canada) and Non-recurring Charge.
jTUF2ROt5TfGV8l4mK3I,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/jTUF2ROt5TfGV8l4mK3I,2025-08-31T23:00:27.450608Z,2025-08-31T23:00:27.450608Z,Tally,A count performed when shipments are received in order to track and record their condition.
jTYosWIkgLW6VDzsnWRy,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/jTYosWIkgLW6VDzsnWRy,2025-08-31T21:29:52.670455Z,2025-08-31T21:29:52.670455Z,Five Focusing Steps,"A thinking process tool, used in the theory of constraints to focus attention on the management and improvement of a system and its constraint. The steps include: 1. Identify the constraint. 2. Exploit the constraint. 3. Subordinate other activities to the constraint. 4. Elevate the performance of the constraint. 5. Prevent inertia from setting in."
jTjTqzpcIAAxpz69GtZs,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/jTjTqzpcIAAxpz69GtZs,2025-08-31T21:40:08.167338Z,2025-08-31T21:40:08.167338Z,OFFEREE,The person/entity to whom an offer is made usually in response to a Request for Proposal (RFP).
jTu8vjVWC2KoBP4NJpib,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/jTu8vjVWC2KoBP4NJpib,2025-08-31T21:20:08.763229Z,2025-08-31T21:20:08.763229Z,BUSINESS JUSTIFICATION,"A reason or defense for proceeding with a purchase in a non-competitive environment, such as a sole source."
jUCgszpwCqobH1nkT8uh,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/jUCgszpwCqobH1nkT8uh,2025-08-31T21:29:37.677431Z,2025-08-31T21:29:37.677431Z,FG,Finished Goods.
jVBV5j9om5kUYjOdA1EB,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/jVBV5j9om5kUYjOdA1EB,2025-08-31T23:38:58.394482Z,2025-08-31T23:38:58.394482Z,Variable Overhead,"Overhead costs that change as a result of changes in production volume, but cannot be directly traced to a given product or line. For example, utility costs that increase for a given facility in proportion to increased overall levels of production."
jVuDcu07JXFFx2N21wKF,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/jVuDcu07JXFFx2N21wKF,2025-08-31T21:25:14.988711Z,2025-08-31T21:25:14.988711Z,Design for Test,A design process that creates products and processes with automatic or integrated test and measurement systems.
jW37vPNT7KM2ZRixEMmQ,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/jW37vPNT7KM2ZRixEMmQ,2025-08-31T21:33:37.017397Z,2025-08-31T21:33:37.017397Z,Indirect Retail Locations,"A retail location that ultimately sells your product to consumers, but who purchases your products from an intermediary, like a distributor or wholesaler."
jWBMv213qx66yJb3ahBj,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/jWBMv213qx66yJb3ahBj,2025-08-31T21:35:37.035500Z,2025-08-31T21:35:37.035500Z,Learning Curve Theory,"A body of theory based on applied statistics which suggests that productivity levels can improve rate as people and even systems “learn” to do tasks more efficiently. In formal terms, learning curve theory states that for every doubling of cumulative output, there is a set percentage reduction in the amount of inputs required."
jWQvvt4eKAU6CasQtxui,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/jWQvvt4eKAU6CasQtxui,2025-08-31T23:38:04.387670Z,2025-08-31T23:38:04.387670Z,TUN,Abbreviation for: Trade Unit Number. A barcode that describes multiple units of APNs in packs or shippers.
jWYuyJKaes5hhjWUZ5lt,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/jWYuyJKaes5hhjWUZ5lt,2025-08-31T21:32:52.006669Z,2025-08-31T21:32:52.006669Z,Human Resource Strategy,The overall long-term approach to ensuring that an organisation’s human resources provide a strategic advantage.
jWmfcYA4uc92xFjDj0dO,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/jWmfcYA4uc92xFjDj0dO,2025-08-31T21:36:15.457117Z,2025-08-31T21:36:15.457117Z,Long Range Program Plan,"A 5-year plan, updated annually, developed by each state agency to achieve state goals, agency program objectives and the service outcomes from those programs. It provides the framework for developing agency budget requests and related performance measures."
